"user_id","password"
"george.p.audit@email.com","olivesun"
"gpapadopoulos","0liveSun!AuditCorp"
"robert.b.secure@email.com","secureitall"
"rbrown","S3cur3ItAll!CyB3r"
"alice.g.banker@email.com","happycustomer"
"agreen","H@ppyCust0m3r!Bank"
"htanaka@yahoo.co.jp","koi1985"
"htanaka_bio","Koi1985_Lab_Data#"
"isabella.rossi@hotmail.it","palette"
"irossi_art","Palette!Art_Prof_2023"
"chen.li@163.com","dragonfly"
"cli_sci","DragonFly!Science_Lab"
"s.dubois@mail.com","parislove"
"sdubois_adv","ParisLove!Advisor_2023#"
"chloe.davies@bigpond.com","sunshine"
"cdavies_ece","Sunshine!Kids_Care_2023"
"finn.jensen@outlook.dk","champion"
"fjensen_coach","Champion!Team_Win_2024#"
"amelia.smith@gmail.com","creative"
"asmith_curr","Creative!Curriculum_Dev_23"
"rajesh.kumar@yahoo.in","moneywise"
"rkumar_faid","MoneyWise!FinAid_Help_2023"
"david.lee@outlook.com","wordsmith"
"dlee_eng","Wordsmith!English_Dept#2024"
"e.petrova@mail.ru","records77"
"epetrova_reg","Records77!Registrar_Data_!"
"jamal.abdi@gmail.com","cleaner"
"jabdi_jantr","Cleaner!School_Duty_2023#"
"sarah.chen@yahoo.com","languagefan"
"schen_esl","LanguageFan!ESL_Class_2024"
"antonio.silva@gmail.com","elements"
"asilva_chem","Elements!Chem_Lab_Assist#"
"mei.wong@outlook.com","digitalgirl"
"mwong_media","DigitalGirl!Media_Hub_2023"
"sofia.andersson@hotmail.se","peoplefirst"
"sandersson_hr","PeopleFirst!HR_Dept_2023!"
"kenji.sato@gmail.com","cosmos1975"
"ksato_phys","Cosmos1975!Physics_Prof#"
"anya.sharma23@privatemail.com","yogalover"
"ASha23","Y0gaLover!2023"
"hiroshi.tanaka17@privatemail.com","sushiroll"
"HTan17","SushiRoll#77"
"maria.rodriguez05@privatemail.com","familytime"
"MRod05","F@milyTime_24"
"john.smith88@privatemail.com","golfswing"
"JSm88","G0lfSw!ng_19"
"chen.wei42@privatemail.com","readingfan"
"CWe42","R3ad!ngF@n.23"
"fatima.almansoori01@privatemail.com","desertrose"
"FAl01","D3s3rtR0s3*!"
"liam.oconnell76@privatemail.com","irishpride"
"LOc76","!r!shPr!de#7"
"isabella.rossi91@privatemail.com","pastaqueen"
"IRos91","P@staQu33n_!"
"david.kim33@privatemail.com","blackbelt"
"DKim33","Bl@ckB3lt_2023"
"sophie.dubois11@privatemail.com","frenchfood"
"SDub11","Fr3nchF00d!24"
"mateo.garcia64@privatemail.com","soccerboy"
"MGar64","S0cc3rB0y_2023!"
"olivia.johnson29@privatemail.com","catlover123"
"OJoh29","C@tLover123#"
"rohan.patel55@privatemail.com","cricketfan"
"RPat55","Cr!ck3tF@n_24"
"chloe.martin71@privatemail.com","summerbeach"
"CMar71","S_umM3rB3@ch!"
"samuel.green09@privatemail.com","gamingpro"
"SGre09","G@m!ngPr0_2023"
"elena.petrova14@privatemail.com","balletdancer"
"EPet14","B@ll3tDanc3r!"
"michael.brown81@privatemail.com","guitarplayer"
"MBro81","Gu!tarPlayer_88"
"aisha.khan66@privatemail.com","bookworm"
"AKha66","B00kW0rm_2023!"
"thomas.muller19@privatemail.com","hikingtrails"
"TMul19","H!k!ngTr@ils_1"
"sofia.svensson03@privatemail.com","swedenhome"
"SSve03","Sw3d3nH0m3!2023"
"daniel.lee22@privatemail.com","techgeek"
"DLe22","T3chG33k_24#"
"mei.lin47@privatemail.com","chinatea"
"MLin47","Ch!naT3a_2023*"
"oscar.nilsson58@privatemail.com","robotics"
"ONil58","R0b0t!cs_Sw3"
"kimiko.sato79@privatemail.com","cherryblossom"
"KSat79","Ch3rryBl0ss0m!7"
"alex.turner08@privatemail.com","codinglife"
"ATur08","C0d!ngL!f3_IT#"
"john.smith@example.com","redsox2004"
"jsmithpm","R3ds0x!2004Proj"
"aisha.k@mail.net","lahorelove"
"akhan_civ","L@h0reL0ve!Eng1"
"kenji.t@domain.co.jp","tokyo_cherry"
"kt_bim","T0ky0!CherryBIM9"
"david.chen@email.ca","dragonboat88"
"dchenqs","Dr@gonB0@t!88QS"
"lena.schmidt@web.de","berlinwall89"
"lschmidt_arch","B3rlinW@ll!89Arc"
"omar.hassan@outlook.com","nileriver"
"ohassan_hvac","NileR1v3r!HVAC23"
"sam.j@bigpond.com","aussiebulldog"
"sjohn_mech","Auss1eBullD0g!M3ch"
"maria.s@terra.com.br","carnavalrio"
"msilva_env","C@rn@v@lR1o!C0ns"
"liam.o@eir.ie","celticgreen"
"loconn_elec","Celt1cGr33n!E1ect"
"priya.s@rediffmail.com","bollywoodfan"
"psharma_cad","B0llyw00dF@n!CAD24"
"anton.p@ukr.net","kyivdynamo"
"apetrov_wld","Ky1vDyn@m0!Weld"
"fatimah.a@emirates.net.ae","desertrose"
"falman_proc","D3sertR0se!Pr0c"
"jaxon.w@yahoo.com","bigrigs77"
"jwilliams_crane","B1gR1gs!77Cr@n3"
"chloe.d@orange.fr","eiffeltower"
"cdubois_geo","3iff3lT0w3r!G3o"
"ricardo.g@hotmail.com","coffeebean"
"rgomez_lab","C0ff33B3@n!L@b0r"
"olivia.k@korea.com","seoulskyline"
"okim_fac","S3oulSkyL1ne!F@c"
"ben.d@btinternet.com","londonpub"
"bdavies_plumb","L0nd0nP@ub!Plumb"
"anya.s@mail.com.np","himalayanpeak"
"asharma_surv","H1m@l@y@nP3@k!Surv"
"leo.k@tele2.se","ikeafurniture"
"lkarl_est","1k3@Furn1tur3!Est"
"zara.a@bdmail.com","dhakacity"
"zali_safety","Dh@k@C1ty!S@f3ty"
"finn.a@copenhagen.dk","legobricks"
"fanders_la","L3g0Br1cks!L@nd"
"eva.m@gmx.at","alpshiking"
"emuller_conc","@lpsH1k1ng!C0ncr3t3"
"patrick.o.connell@ireland.com","shamrock"
"poconnell","Sh@mr0ck_C0mpl!@nce"
"mariar.coder@outlook.com","SoccerMom23"
"MRODRI23","SoccerMom23@MedCode"
"javier.garcia.emt@gmail.com","RescueHero"
"JAGARCIA","RescueHero!EMT911"
"mei.lin.him@outlook.com","LotusFlower"
"MWANGHIM","LotusFlower#Records"
"takeshi.sato.surg@gmail.com","SamuraiSpirit"
"TSATOSURG","SamuraiSpirit!OpRoom"
"priya.singh.anes@outlook.com","BollywoodStar"
"PSINGHANE","B0llywoodStar!Anes"
"andre.santos.dh@gmail.com","BeachWaves"
"ASANTOSDH","BeachWaves#Dental"
"grace.kim.ot@yahoo.com","SeoulVibes"
"GKIMOT","SeoulVibes!OTherapy"
"mohammed.ali.admin@gmail.com","DesertFalcon"
"MALIAH","D3sertFalc0n!Hosp"
"isabella.costa.pc@outlook.com","CarnivalJoy"
"ICOSTAPC","CarnivalJoy#Patient"
"dirk.gp@gmail.com","SafariLife"
"DVANDERM","SafariLife!GPractice"
"rajesh.kumar.it@gmail.com","TechGuru77"
"RKUMARIT","TechGuru77!HospitalIT"
"sarah.johnson.opt@outlook.com","ClearVision"
"SJOHNSONO","ClearVision#Optics24"
"robert.s@email.com","fishingman"
"rsmith","F!shingMan#Lure"
"johan.k@email.net","ikeafan"
"jkarlsson","Ikeafan#Est02"
"siya.n@web.biz","safariadventure"
"sndlovu","Safariadventure!Fm"
"isabella.n@mail.info","ricenoodle"
"inguyen","Ricenoodle#Plumb"
"fionawong.pm@gmail.com","innovate99"
"fwong","Innovate99_PM!2023"
"ganesh.devops@outlook.com","automationfan"
"gsharma","AutomationFan!DevOps#24"
"hannah.qa@gmail.com","bugsquasher"
"hmiller","BugSquasher_QA!2023"
"ivan.support@mail.com","helpdeskhero"
"iivanov","HelpDeskHero!IT!2024"
"noah_sysadmin@gmail.com","serverking"
"nschwartz","ServerKing!Admin!2023"
"quinn.scrum@yahoo.com","agilefan"
"qtaylor","AgileFan_Master!2024"
"tom.sre@gmail.com","reliableguy"
"thiddleston","ReliableGuy_SRE!2023"
"victor.blockchain@yahoo.com","cryptofan"
"vchen","CryptoFan_Block!2023$"
"antoniom@outlook.com","sleepytime"
"amorales","Anesth!Sl33pyT1m3#"
"elenav@gmail.com","invoice"
"evolkova","Bill!Inv0ice2024$"
"michaelw@yahoo.com","learnmore"
"mwhite","Edu!L3arnM0r3!23"
"claras@gmail.com","brightsmile"
"cschmidt","Dent!Br1ghtSm1le!$"
"aaliyah.w@protonmail.com","jazzmusic"
"awilliams","J@zzMvs!c_T3chPr0jM@n_!"
"jsmith.dev@yahoo.com","myguitar"
"jsmithd","MyGu1tar#S0ftw@re"
"dr.chen.david@outlook.com","golfswing"
"dchenmd","GolfSwing#1MD"
"samuel.lee.him@gmail.com","bookworm88"
"sleehim","BookWorm88#HIM!"
"jldubois@outlook.com","historybuff"
"duboisjl","HistoryBuff!Past23"
"hiro.sato@protonmail.com","sciencegeek"
"satoh","ScienceGeek#LabWork!"
"chloemartin@outlook.com","poetrylover"
"martinc","PoetryLover!Verse23"
"om.hassan@gmail.com","helpinghands"
"hassano","HelpingHands!Support#"
"noraschmidt@outlook.com","playtimefun"
"schmidtn","PlayTimeFun!Kids23"
"amorales@gmail.com","cleanandsafe"
"moralesa","CleanAndSafe#School!"
"lena.hansen@protonmail.com","recordskeeper"
"hansenl","RecordsKeeper!Reg23"
"samira.khan@gmail.com","researcher"
"khans","Researcher!PhD2023"
"lucaswhite@yahoo.com","teamspirit"
"whitel","TeamSpirit!Win2023#"
"evelyn.miller@outlook.com","healthylife"
"millere","HealthyLife!Nurse#"
"gabriel.silva@gmail.com","musicmaker"
"silvag","MusicMaker!Notes23"
"paul.johnson@gmail.com","woodworker"
"johnsonp","WoodWorker!Craft23#"
"olivia.kim@protonmail.com","naturelover"
"kimo","NatureLover!BioLab!"
"ben.davies@sysadmin.com","linuxgeek"
"bdavies","L!nuxG33k_Sys@dm!n$"
"javier.l.mobile@gmail.com","flamencodance"
"jlopez","Fl@m3nc0D@nc3_ES!"
"yara.d.ml@outlook.com","rainforest"
"ydasilva","R@!nf0r3st_ML_2024!"
"sofia.petrova@labcorp.com","sciencegeek"
"s.petrova","ScienceGeek#Labs2024"
"noah.goldberg@anesth.com","musicfan"
"n.goldberg","MusicFan!Concerts"
"chloe.dubois@nutrition.org","healthyfood"
"c.dubois","HealthyFood#EatWell"
"mateo.sanchez@ems.net","fastcars"
"m.sanchez","FastCars!Speedy911"
"olivia.kim@mindcare.com","truecrime"
"o.kim","TrueCrime!MysterySolved"
"ethan.muller@bioeng.org","techgadgets"
"e.muller","TechGadgets#Innovate24"
"grace.davies@hcit.net","gamingnerd"
"g.davies","GamingNerd!LevelUp"
"aisha.khan@patientco.com","travelbug"
"a.khan","TravelBug#ExploreWorld"
"benjamin.lee@gp.org","fishinghobby"
"b.lee","FishingHobby!CatchBig"
"yui.nakamura@respcare.net","bakinglove"
"y.nakamura","BakingLove!SweetTreats"
"samuel.johnson@clinical.com","sciencenews"
"s.johnson","ScienceNews!Discover"
"elena.volkov@occupth.org","craftingfun"
"e.volkov","CraftingFun!DIYProjects"
"julian.rivera@medbill.net","financeguy"
"j.rivera","FinanceGuy#MoneySave"
"priya.singh@derm.com","skincarepro"
"p.singh","SkinCarePro!GlowUp"
"kenji.sato@socialwork.org","helpinghands"
"k.sato","HelpingHands!SupportAll"
"maya.patel@reception.net","petlover"
"m.patel","PetLover!FurryFriends"
"m.popova@mail.ru","BalletDancer"
"mpopova","BalletDancer_QA@Corp"
"tom.evans@yahoo.co.uk","FootballFan"
"tevans","FootballFan!ProdOwner$"
"sophie.d@web.fr","frenchiecat"
"sdubois3","Fr3nch!3C@t_C0d3"
"liwei.admin@inbox.cn","dragonheart"
"lwei_adm","Dr@g0nH3@rt_Hosp!"
"o.petrova@mail.ru","winterland"
"opetr0va","W!nt3rL@nd_Ph@rm"
"joao.s@email.pt","brazilfan"
"jsilva01","Br@z!lF@n_M3d!c"
"emily.tech@gmail.com","techsavvy"
"echen_it","T3chS@vvy!_H3@lth"
"ben.sales@company.com","salespro24"
"bclark_s","S@l3sPr024_Hosp!"
"g.white@email.co.uk","londonboy"
"gwhite_p","L0nd0nB0y_P@r@m3d!c"
"rahul.res@email.in","sciencegeek"
"rgupta_r","Sc!3nc3G33k_R3s3@rch!"
"clara.admin@email.de","bavarianbeer"
"cschmidt_a","B@v@r!@nB33r_Adm!n!"
"minjun.er@email.kr","taekwondokid"
"mkim_er","T@3kw0nd0K!d_3m3rg3ncy!"
"arthur.it@gmail.com","oldmovies"
"apendelton","0ldM0v!es#!T$upp"
"alexm@protonmail.com","StockMarket"
"amiller","StockMarket#InvBank_2024"
"victor.o@protonmail.com","SkiSlopes"
"volsson","SkiSlopes!PortfolioMgr_24"
"finn.o@email.com","rocksolid"
"fomalley","RockSolid#GeoEng"
"johan.m@email.com","precisionguy"
"jmuller","PrecisionGuy@Survey"
"sophie.mueller.mkt@gmail.com","mountainhike"
"s.muller","M0unt@inHike_Mktg!"
"noah.peterson.inv@gmail.com","fishinglife"
"npeterso","F!shingL!fe_Invntry!"
"sofia.lopez.vda@gmail.com","artlover"
"s.lopez","@rtL0ver_V!su@lD!sply"
"elena.g@hotmail.com","OceanBreeze"
"egomez","OceanBreeze#MentalH"
"gustav.s@gmail.com","AlpinePeak"
"gschmidt","AlpinePeak!Research"
"davelee.tech@protonmail.com","techguy"
"dlee.it","TechGuy@Support!2024"
"chenwei.research@qq.com","dragonfly"
"cwei.ra","DragonFly@Research!2024"
"sam.johnson@sportsmail.com","hoopsfanatic"
"sjohnson.coach","HoopsFanatic!Athletics@2024"
"mateo.lab@proton.me","sciencegeek"
"mgarcia.lab","ScienceGeek@Lab!Assistant2024"
"olivia.w@outlook.co.uk","londonlife"
"owilson.admin","LondonLife!Admin@University"
"emily.chen@mail.net","educatekids"
"echen.principal","EducateKids!Principal@School"
"omar.hassan@egyptmail.com","ancientegypt"
"ohassan.hist","AncientEgypt!Prof@History"
"chloe.m@gmail.ca","kindheart"
"cmartin.couns","KindHeart#Counselor!Support"
"hiroshi.sato@jpmail.com","roboticsfan"
"hsato.eng","RoboticsFan!Lecturer@Eng2024"
"daniel.kim@kmail.com","molecules"
"dkim.chem","Molecules!LabMgr@Chem2024"
"grace.taylor@edu.org","supportkids"
"gtaylor.sped","SupportKids!SPED@Teacher"
"juan.martinez@techmail.com","cyberdefender"
"jmartinez.it","CyberDefender!IT@Director"
"zara.khan@mail.pk","storyteller"
"zkhan.english","StoryTeller!English@Head"
"mikael.s@swedenmail.com","mindfulness"
"msvensson.psych","Mindfulness!Psych@School"
"clara.nunez.tpm@gmail.com","pianomusic"
"cnunez","P!@n0Mvs!c!2024"
"gabriel.n@yahoo.es","homebuyer"
"gnunez","HomeBuyer!R3alEst8"
"liam.o@gmail.com","salesking"
"losullivan","S@l3sK!ng!R3ta!l"
"maria.r@yahoo.com","familyfirst"
"mrodriguez_sup","FamilyFirst!Home"
"kenji.tanaka@protonmail.com","gameon"
"ktanaka_bim","GameOn!2023Pro"
"david.miller88@outlook.com","guitarman"
"dmiller_elec","GuitarMan$1985"
"carlosg.op@yahoo.com","fastcar"
"cgomez_heo","FastCar#Race23"
"lena.schmidt@protonmail.com","mountainbike"
"lschmidt_se","MountainBike_77!"
"rajeshk.pm@gmail.com","traveler78"
"rkumar_proc","Traveler78_NYC#"
"mateo.v@yahoo.com","sunnydays"
"mvargas_plumb","SunnyDays#2023"
"olivia.s@gmail.com","doglover"
"osmith_so","DogLover#77_Project"
"yuki.n@protonmail.com","starwars"
"ynakamura_hvac","StarWars@JediK"
"daniel.k@gmail.com","lucky7"
"dkim_est","Lucky7!Goldmine"
"grace.j@yahoo.com","gardener"
"gjohnson_fm","Gardener!GreenT"
"sam.brown@protonmail.com","sweetpea"
"sbrown_weld","SweetPea_01@"
"elara.s@gmail.com","summerfun"
"esingh_geo","SummerFun#Beach!"
"noah.w@outlook.com","winterchill"
"nwilliams_mason","WinterChill_Snow"
"minjun.lee@yahoo.com","myhobby"
"mjlee_lab","MyHobby$FunTime"
"kim.minjun@mail.com","gaminglife"
"mkjun","GamingLife!FrontDev#"
"ivan.petrov@mail.com","chessmaster"
"ipetrov","ChessMaster!Solutions#"
"nao.suzuki@mail.com","animefan"
"nsuzuki","AnimeFan!GameDev#2024"
"helena.costa@mail.com","dogwalker"
"hcosta","DogWalker!ITSupport#"
"paul.s@labtech.org","chemistryrocks"
"pschmidt","ChemistryRocks#Lab!"
"olivia.d@dean.edu","studentfirst"
"odubois","StudentFirst!_Dean_U"
"daniel.l@admin.school","futureleaders"
"dlewis","FutureLeaders!_AP_24"
"david.chen@outlook.com","dragonkick"
"dchen_it","Dr@g0nK1ckB@nk$"
"grace.k@yahoo.com","kpopfan"
"gkim_hr","Kp0pF@n!HRB@nk"
"oliver.d@gmail.com","cyberpunk"
"odavis_sec","CyB3rPUnk!S3c2024"
"leo.w@gmail.com","fortunecat"
"lwong_fa","F0rtun3C@t!FAdvsr"
"helena.n@protonmail.com","justiceforall"
"hnovak_legal","Just1ce4All!L3gal"
"samira.a@gmail.com","goldensand"
"sahmed_kyc","G0ldenS@nd!KYC#24"
"patrick.m@outlook.com","golfswing"
"pmurphy_pm","G0lfSw1ng!P0rtf0l"
"mei.l@mail.com","mathgeek"
"mlin_quant","M@thG3ek!Qu@nt$"
"ricardo.p@gmail.com","detectivemode"
"rperez_aml","D3tect1veM0de!AML"
"sofia.r.advice@yahoo.com","familiafirst"
"srodriguez12","FamiliaFirst$Advisr2023"
"david.miller.princ@hotmail.com","mykidsrock"
"dmiller_p","MyKidsRock!Prin2024"
"chloe.dubois.admit@gmail.com","parislover"
"cdubois_adm","ParisLover!Admissns"
"javier.g.coach@yahoo.com","soccerking"
"jgarcia_coach","SoccerKing!CoachU24"
"mei.lin.curric@qq.com","travelbug88"
"mlin_cd","TravelBug88#CurricDev"
"chris.j.edtech@gmail.com","techgeeky"
"cjohnson_et","TechGeeky!EdTech2023"
"maria.rossi.sped@libero.it","kindheart"
"mrossi_sped","KindHeart!SpEdTchr"
"oliver.schmidt.lab@gmx.de","chemistrynerd"
"oschmidt_lt","ChemistryNerd@LabTech!"
"fatima.zahra.aid@hotmail.com","smartsaver"
"fzahra_fa","SmartSaver!FinAid24"
"ben.carter.dean@outlook.com","leadershipman"
"bcarter_dean","LeadershipMan#Dean2023"
"sophie.m.counsel@gmail.com","helpinghands"
"smartin_gc","HelpingHands!Counsel"
"diego.ramos.clean@yahoo.com","cleanfreak"
"dramos_fm","CleanFreak!Facility!"
"grace.lee.nurse@naver.com","healthylife"
"glee_nurse","HealthyLife!SchNurse"
"samuel.kojo.ta@gmail.com","musiclover"
"skojo_ta","MusicLover!TA_Univ"
"lena.a.admin@mail.com","organizerpro"
"landersson_adm","OrganizerPro!Admin24"
"carlos.r.vp@hotmail.com","familyguy77"
"crivera_vp","FamilyGuy77#VP_School"
"nadia.popov.career@gmail.com","goalgetter"
"npopov_csc","GoalGetter!CareerSvc"
"hiroshi.s.data@yahoo.com","numbercruncher"
"hsato_da","NumberCruncher!EduData"
"isabella.c.kids@gmail.com","littleones"
"icosta_child","LittleOnes!DaycareU!"
"kim.j@yahoo.com","fashionista"
"kjones","Fashionista!ApparelSls"
"g.moretti@libero.it","italianfoodie"
"gmoretti","ItalianFoodie!DeliMgr#"
"sarah.p@protonmail.com","healthylife"
"speterson","HealthyLife!PharmTech"
"lily.thompson.him@email.com","datagirl123"
"lthompson","DataGirl123!HIMDept!2023"
"lars.johansson.rec@email.com","hikingtrails"
"ljohansson","HikingTrails#Recruit!2023"
"maya.gupte.pha@email.com","dataqueen"
"mgupte","DataQueen@PublicHealth!23"
"jamal.abubakar@email.ng","summer23"
"jabubakar","Summer23!2023#"
"rui.costa@web.pt","goldfish"
"rcosta","Goldfish!2023*"
"paolo.rossi@libero.it","footballItalia"
"prossi","FootballItalia!2024"
"emi.n@outlook.jp","catLover"
"enakamura","CatL0ver$Bank2024"
"julian.v@hotmail.com","cityLife"
"jvance","CityLife!Finance24"
"kenji.tanaka@proton.me","quantumleap"
"KT5678","QuantumLeap#PhyX23"
"mariar.edu@gmail.com","mykidsarebest"
"MR9101","MyKidsAreBest!School24"
"davidc.tech@outlook.com","linuxguy"
"DC1122","LinuxGuy$HelpDesk!23"
"fatimah.books@yahoo.com","readmore"
"FA3344","ReadMore!Lib2024"
"liam.oconnell@fastmail.com","dublinrocks"
"LO5566","DublinRocks#LitProf23"
"isabella.art@gmail.com","venice1990"
"IR7788","Venice1990!ArtHist#"
"samuel.advise@naver.com","seoulpower"
"SK9900","SeoulPower$Advise24!"
"aisha.teacher@mail.pk","myfamily"
"AK1011","MyFamily!School!2023"
"jeanluc.dean@protonmail.com","parisjetaime"
"JD1213","ParisJeTaime#Dean2024"
"sofia.music@yandex.com","pianolove"
"SP1415","PianoLove!MusicAcad#23"
"mateo.coach@gmail.com","realmadrid"
"MG1617","RealMadrid$Coach2024!"
"chloe.kids@outlook.com","koalacuddles"
"CM1819","KoalaCuddles!PreK!2023"
"rian.admiss@mail.br","sambaheart"
"RS2021","SambaHeart#Admiss24!"
"olivia.sped@yahoo.ca","mapleleafs"
"OW2223","MapleLeafs!SpEd!2023"
"omar.history@gmail.com","pyramidpower"
"OH2425","PyramidPower$HistProf#24"
"lena.voc@gmx.de","berlinwall"
"LS2627","BerlinWall!VocSchl!23"
"chen.wei@qq.com","dragonspirit"
"CW2829","DragonSpirit#Mandarin24!"
"maya.counsel@gmail.com","chaiandbooks"
"MS3031","ChaiAndBooks!Counsel#23"
"alexj.reg@outlook.com","gocatsgo"
"AJ3233","GoCatsGo$Registrar!2024"
"chloe.curric@proton.me","montrealpoutine"
"CD3435","MontrealPoutine!CurricDev#23"
"hiroshi.robot@mail.jp","gundamfan"
"HN3637","GundamFan!RoboClub!2024"
"clara.recruit@sapo.pt","lisbonsun"
"CS3839","LisbonSun#RecruitU#23"
"ben.bursar@btinternet.com","londonbridge"
"BC4041","LondonBridge!Bursar!2024"
"elena.esl@abv.bg","rosesvalley"
"EP4243","RosesValley$ESLTeach#23"
"emily.chen.reads@gmail.com","whiskercatfan"
"e.chen","WhiskercatFan!2023"
"mateo.hikes@outlook.com","trailblazer05"
"mramirez","TrailBlazerHikes!2005"
"ngozi.okafor@email.ng","travelbug"
"nokafor","TravelBug#Cloud9"
"priya.s.analyst@email.com","cricketfan123"
"psharma7","CricketFan123!_2024"
"mateo.silva.br@email.com","sambaLover"
"msilva3","SambaLover$2023#"
"lena.m.tech@email.com","bergsteigen99"
"lmuller5","Bergsteigen99!IT_Corp"
"adebayo.okoro.bm@email.com","lagosboy87"
"aokoro1","LagosBoy87#Bank_HQ_24"
